"","...1","state_code","county_code","site_number","parameter_code","poc","latitude","longitude","datum","parameter","sample_duration_code","sample_duration","pollutant_standard","metric_used","method","year","units_of_measure","event_type","observation_count","observation_percent","validity_indicator","valid_day_count","required_day_count","exceptional_data_count","null_observation_count","primary_exceedance_count","secondary_exceedance_count","certification_indicator","arithmetic_mean","standard_deviation","first_max_value","first_max_datetime","second_max_value","second_max_datetime","third_max_value","third_max_datetime","fourth_max_value","fourth_max_datetime","first_max_nonoverlap_value","first_max_n_o_datetime","second_max_nonoverlap_value","second_max_n_o_datetime","ninety_ninth_percentile","ninety_eighth_percentile","ninety_fifth_percentile","ninetieth_percentile","seventy_fifth_percentile","fiftieth_percentile","tenth_percentile","local_site_name","site_address","state","county","city","cbsa_code","cbsa","date_of_last_change"
"233",33,28,"049","0021",44201,1,32.346722,-90.225667,"WGS84","Ozone","1","1 HOUR","Ozone 1-hour 1979","Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM)","INSTRUMENTAL - ULTRA VIOLET ABSORPTION",2017,"Parts per million","No Events",5524,98,"Y",241,245,0,356,0,0,"Was Certified but data changed",0.04227,0.01017,0.073,2017-05-08 13:00:00,0.067,2017-05-02 16:00:00,0.065,2017-05-09 12:00:00,0.064,2017-08-03 14:00:00,NA,NA,NA,NA,0.065,0.062,0.058,0.054,0.049,0.042,0.028,"Hinds CC","3925 Sunset Drive","Mississippi","Hinds","Jackson",27140,"Jackson, MS",2021-11-07
"234",34,28,"049","0021",44201,1,32.346722,-90.225667,"WGS84","Ozone","W","8-HR RUN AVG BEGIN HOUR","Ozone 8-Hour 1997","Daily maximum of 8 hour running average of observed hourly values",NA,2017,"Parts per million","No Events",5777,98,"Y",239,245,0,0,0,0,"Was Certified but data changed",0.038042,0.010057,0.066,2017-05-08 09:00:00,0.063,2017-05-02 10:00:00,0.059,2017-04-25 10:00:00,0.059,2017-05-09 09:00:00,NA,NA,NA,NA,0.059,0.057,0.055,0.051,0.044,0.038,0.025,"Hinds CC","3925 Sunset Drive","Mississippi","Hinds","Jackson",27140,"Jackson, MS",2021-11-07
"235",35,28,"049","0021",44201,1,32.346722,-90.225667,"WGS84","Ozone","W","8-HR RUN AVG BEGIN HOUR","Ozone 8-Hour 2008","Daily maximum of 8 hour running average of observed hourly values",NA,2017,"Parts per million","No Events",5777,98,"Y",239,245,0,0,0,0,"Was Certified but data changed",0.038042,0.010057,0.066,2017-05-08 09:00:00,0.063,2017-05-02 10:00:00,0.059,2017-04-25 10:00:00,0.059,2017-05-09 09:00:00,NA,NA,NA,NA,0.059,0.057,0.055,0.051,0.044,0.038,0.025,"Hinds CC","3925 Sunset Drive","Mississippi","Hinds","Jackson",27140,"Jackson, MS",2021-11-07
"236",36,28,"049","0021",44201,1,32.346722,-90.225667,"WGS84","Ozone","W","8-HR RUN AVG BEGIN HOUR","Ozone 8-hour 2015","Daily maximum of 8-hour running average",NA,2017,"Parts per million","No Events",4095,98,"Y",239,245,0,0,0,0,"Was Certified but data changed",0.0379,0.010198,0.066,2017-05-08 09:00:00,0.063,2017-05-02 10:00:00,0.059,2017-04-25 10:00:00,0.059,2017-05-09 09:00:00,NA,NA,NA,NA,0.059,0.057,0.055,0.051,0.044,0.038,0.024,"Hinds CC","3925 Sunset Drive","Mississippi","Hinds","Jackson",27140,"Jackson, MS",2021-11-07
"237",37,28,"161","9991",44201,1,34.002747,-89.799183,"NAD83","Ozone","1","1 HOUR","Ozone 1-hour 1979","Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM)","INSTRUMENTAL - ULTRA VIOLET",2017,"Parts per million","No Events",8147,98,"Y",239,245,0,613,0,0,"Certified",0.038573,0.009079,0.066,2017-04-09 18:00:00,0.061,2017-05-09 15:00:00,0.058,2017-03-23 15:00:00,0.057,2017-02-17 14:00:00,NA,NA,NA,NA,0.058,0.054,0.052,0.05,0.046,0.042,0.036,"Coffeeville","Jamie L. Whitten Plant Materials Center, Coffeeville, MS 38922","Mississippi","Yalobusha",NA,NA,NA,2021-11-07
"238",38,28,"161","9991",44201,1,34.002747,-89.799183,"NAD83","Ozone","W","8-HR RUN AVG BEGIN HOUR","Ozone 8-Hour 1997","Daily maximum of 8 hour running average of observed hourly values",NA,2017,"Parts per million","No Events",8480,96,"Y",235,245,0,0,0,0,"Certified",0.034536,0.009435,0.056,2017-04-09 11:00:00,0.056,2017-05-09 10:00:00,0.054,2017-02-17 10:00:00,0.053,2017-03-23 12:00:00,NA,NA,NA,NA,0.054,0.052,0.049,0.046,0.043,0.038,0.032,"Coffeeville","Jamie L. Whitten Plant Materials Center, Coffeeville, MS 38922","Mississippi","Yalobusha",NA,NA,NA,2021-11-07
"239",39,28,"161","9991",44201,1,34.002747,-89.799183,"NAD83","Ozone","W","8-HR RUN AVG BEGIN HOUR","Ozone 8-Hour 2008","Daily maximum of 8 hour running average of observed hourly values",NA,2017,"Parts per million","No Events",8480,96,"Y",235,245,0,0,0,0,"Certified",0.034536,0.009435,0.056,2017-04-09 11:00:00,0.056,2017-05-09 10:00:00,0.054,2017-02-17 10:00:00,0.053,2017-03-23 12:00:00,NA,NA,NA,NA,0.054,0.052,0.049,0.046,0.043,0.038,0.032,"Coffeeville","Jamie L. Whitten Plant Materials Center, Coffeeville, MS 38922","Mississippi","Yalobusha",NA,NA,NA,2021-11-07
"240",40,28,"161","9991",44201,1,34.002747,-89.799183,"NAD83","Ozone","W","8-HR RUN AVG BEGIN HOUR","Ozone 8-hour 2015","Daily maximum of 8-hour running average",NA,2017,"Parts per million","No Events",6023,97,"Y",238,245,0,0,0,0,"Certified",0.034328,0.009468,0.056,2017-04-09 11:00:00,0.056,2017-05-09 10:00:00,0.054,2017-02-17 10:00:00,0.053,2017-03-23 12:00:00,NA,NA,NA,NA,0.054,0.052,0.049,0.046,0.043,0.038,0.031,"Coffeeville","Jamie L. Whitten Plant Materials Center, Coffeeville, MS 38922","Mississippi","Yalobusha",NA,NA,NA,2021-11-07
"241",2,28,"011","0002",44201,1,33.750838,-90.734175,"NAD83","Ozone","1","1 HOUR","Ozone 1-hour 1979","Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM)","INSTRUMENTAL - ULTRA VIOLET ABSORPTION",2018,"Parts per million","No Events",5604,99,"Y",242,245,0,276,0,0,"Certified",0.048467,0.010906,0.084,2018-06-06 16:00:00,0.077,2018-05-10 15:00:00,0.074,2018-05-09 17:00:00,0.074,2018-06-05 14:00:00,NA,NA,NA,NA,0.074,0.072,0.069,0.063,0.055,0.048,0.034,"Cleveland Delta State","highway 8 west","Mississippi","Bolivar","Cleveland",17380,"Cleveland, MS",2021-11-04
"242",210,28,"011","0002",44201,1,33.750838,-90.734175,"NAD83","Ozone","W","8-HR RUN AVG BEGIN HOUR","Ozone 8-Hour 1997","Daily maximum of 8 hour running average of observed hourly values",NA,2018,"Parts per million","No Events",5809,98,"Y",240,245,0,0,0,0,"Certified",0.044396,0.01086,0.079,2018-06-06 10:00:00,0.071,2018-06-05 11:00:00,0.07,2018-05-10 11:00:00,0.069,2018-05-09 11:00:00,NA,NA,NA,NA,0.07,0.067,0.065,0.06,0.051,0.043,0.03,"Cleveland Delta State","highway 8 west","Mississippi","Bolivar","Cleveland",17380,"Cleveland, MS",2021-11-04
"243",3,28,"011","0002",44201,1,33.750838,-90.734175,"NAD83","Ozone","W","8-HR RUN AVG BEGIN HOUR","Ozone 8-Hour 2008","Daily maximum of 8 hour running average of observed hourly values",NA,2018,"Parts per million","No Events",5809,98,"Y",240,245,0,0,1,1,"Certified",0.044396,0.01086,0.079,2018-06-06 10:00:00,0.071,2018-06-05 11:00:00,0.07,2018-05-10 11:00:00,0.069,2018-05-09 11:00:00,NA,NA,NA,NA,0.07,0.067,0.065,0.06,0.051,0.043,0.03,"Cleveland Delta State","highway 8 west","Mississippi","Bolivar","Cleveland",17380,"Cleveland, MS",2021-11-04
"244",4,28,"011","0002",44201,1,33.750838,-90.734175,"NAD83","Ozone","W","8-HR RUN AVG BEGIN HOUR","Ozone 8-hour 2015","Daily maximum of 8-hour running average",NA,2018,"Parts per million","No Events",4121,98,"Y",239,245,0,0,2,2,"Certified",0.044268,0.010929,0.079,2018-06-06 10:00:00,0.071,2018-06-05 11:00:00,0.07,2018-05-10 11:00:00,0.069,2018-05-09 11:00:00,NA,NA,NA,NA,0.07,0.067,0.065,0.06,0.051,0.043,0.029,"Cleveland Delta State","highway 8 west","Mississippi","Bolivar","Cleveland",17380,"Cleveland, MS",2021-11-04
"245",5,28,"033","0002",44201,1,34.82056,-89.98778,"WGS84","Ozone","1","1 HOUR","Ozone 1-hour 1979","Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM)","INSTRUMENTAL - ULTRA VIOLET ABSORPTION",2018,"Parts per million","No Events",5607,97,"Y",238,245,0,273,0,0,"Certified",0.04563,0.013459,0.109,2018-06-06 13:00:00,0.085,2018-06-05 15:00:00,0.078,2018-05-10 13:00:00,0.077,2018-05-07 14:00:00,NA,NA,NA,NA,0.078,0.077,0.066,0.062,0.054,0.046,0.028,"Hernando","5 EAST SOUTH ST. (HERNANDO)","Mississippi","DeSoto","Hernando",32820,"Memphis, TN-MS-AR",2021-11-04
"246",6,28,"033","0002",44201,1,34.82056,-89.98778,"WGS84","Ozone","W","8-HR RUN AVG BEGIN HOUR","Ozone 8-Hour 1997","Daily maximum of 8 hour running average of observed hourly values",NA,2018,"Parts per million","No Events",5787,97,"Y",238,245,0,0,1,1,"Certified",0.040916,0.012234,0.089,2018-06-06 10:00:00,0.075,2018-06-05 11:00:00,0.071,2018-05-10 09:00:00,0.069,2018-05-07 10:00:00,NA,NA,NA,NA,0.071,0.066,0.059,0.056,0.049,0.041,0.025,"Hernando","5 EAST SOUTH ST. (HERNANDO)","Mississippi","DeSoto","Hernando",32820,"Memphis, TN-MS-AR",2021-11-04
"247",7,28,"033","0002",44201,1,34.82056,-89.98778,"WGS84","Ozone","W","8-HR RUN AVG BEGIN HOUR","Ozone 8-Hour 2008","Daily maximum of 8 hour running average of observed hourly values",NA,2018,"Parts per million","No Events",5787,97,"Y",238,245,0,0,1,1,"Certified",0.040916,0.012234,0.089,2018-06-06 10:00:00,0.075,2018-06-05 11:00:00,0.071,2018-05-10 09:00:00,0.069,2018-05-07 10:00:00,NA,NA,NA,NA,0.071,0.066,0.059,0.056,0.049,0.041,0.025,"Hernando","5 EAST SOUTH ST. (HERNANDO)","Mississippi","DeSoto","Hernando",32820,"Memphis, TN-MS-AR",2021-11-04
"248",8,28,"033","0002",44201,1,34.82056,-89.98778,"WGS84","Ozone","W","8-HR RUN AVG BEGIN HOUR","Ozone 8-hour 2015","Daily maximum of 8-hour running average",NA,2018,"Parts per million","No Events",4106,96,"Y",236,245,0,0,3,3,"Certified",0.040839,0.01228,0.089,2018-06-06 10:00:00,0.075,2018-06-05 11:00:00,0.071,2018-05-10 09:00:00,0.069,2018-05-07 10:00:00,NA,NA,NA,NA,0.071,0.066,0.059,0.056,0.049,0.041,0.025,"Hernando","5 EAST SOUTH ST. (HERNANDO)","Mississippi","DeSoto","Hernando",32820,"Memphis, TN-MS-AR",2021-11-04
"249",9,28,"075","0003",44201,1,32.364565,-88.731491,"WGS84","Ozone","1","1 HOUR","Ozone 1-hour 1979","Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM)","INSTRUMENTAL - ULTRA VIOLET ABSORPTION",2018,"Parts per million","No Events",5391,96,"Y",235,245,0,489,0,0,"Certified",0.044323,0.011398,0.07,2018-03-15 14:00:00,0.069,2018-05-10 11:00:00,0.066,2018-06-08 10:00:00,0.065,2018-04-17 16:00:00,NA,NA,NA,NA,0.066,0.065,0.063,0.06,0.053,0.044,0.03,"Meridian","Hwy 19 and 53rd Ave","Mississippi","Lauderdale","Meridian",32940,"Meridian, MS",2021-11-04
"250",10,28,"075","0003",44201,1,32.364565,-88.731491,"WGS84","Ozone","W","8-HR RUN AVG BEGIN HOUR","Ozone 8-Hour 1997","Daily maximum of 8 hour running average of observed hourly values",NA,2018,"Parts per million","No Events",5619,95,"Y",233,245,0,0,0,0,"Certified",0.040069,0.011227,0.066,2018-03-15 10:00:00,0.063,2018-04-17 10:00:00,0.063,2018-05-10 09:00:00,0.062,2018-06-07 09:00:00,NA,NA,NA,NA,0.063,0.061,0.06,0.055,0.048,0.04,0.026,"Meridian","Hwy 19 and 53rd Ave","Mississippi","Lauderdale","Meridian",32940,"Meridian, MS",2021-11-04
"251",11,28,"075","0003",44201,1,32.364565,-88.731491,"WGS84","Ozone","W","8-HR RUN AVG BEGIN HOUR","Ozone 8-Hour 2008","Daily maximum of 8 hour running average of observed hourly values",NA,2018,"Parts per million","No Events",5619,95,"Y",233,245,0,0,0,0,"Certified",0.040069,0.011227,0.066,2018-03-15 10:00:00,0.063,2018-04-17 10:00:00,0.063,2018-05-10 09:00:00,0.062,2018-06-07 09:00:00,NA,NA,NA,NA,0.063,0.061,0.06,0.055,0.048,0.04,0.026,"Meridian","Hwy 19 and 53rd Ave","Mississippi","Lauderdale","Meridian",32940,"Meridian, MS",2021-11-04
"252",12,28,"075","0003",44201,1,32.364565,-88.731491,"WGS84","Ozone","W","8-HR RUN AVG BEGIN HOUR","Ozone 8-hour 2015","Daily maximum of 8-hour running average",NA,2018,"Parts per million","No Events",3988,96,"Y",234,245,0,0,0,0,"Certified",0.040056,0.011269,0.066,2018-03-15 10:00:00,0.063,2018-04-17 10:00:00,0.063,2018-05-10 09:00:00,0.062,2018-06-07 09:00:00,NA,NA,NA,NA,0.063,0.061,0.06,0.056,0.048,0.04,0.026,"Meridian","Hwy 19 and 53rd Ave","Mississippi","Lauderdale","Meridian",32940,"Meridian, MS",2021-11-04
"253",13,28,"081","0005",44201,1,34.264917,-88.766222,"WGS84","Ozone","1","1 HOUR","Ozone 1-hour 1979","Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM)","INSTRUMENTAL - ULTRA VIOLET ABSORPTION",2018,"Parts per million","No Events",5601,100,"Y",244,245,0,279,0,0,"Certified",0.043475,0.010203,0.071,2018-06-05 13:00:00,0.067,2018-05-10 12:00:00,0.067,2018-06-06 12:00:00,0.065,2018-06-07 10:00:00,NA,NA,NA,NA,0.067,0.064,0.06,0.058,0.051,0.044,0.032,"TUPELO AIRPORT NEAR OLD NWS OFFICE","West Jackson at Tupelo Airport","Mississippi","Lee","Tupelo",46180,"Tupelo, MS",2021-11-04
"254",14,28,"081","0005",44201,1,34.264917,-88.766222,"WGS84","Ozone","W","8-HR RUN AVG BEGIN HOUR","Ozone 8-Hour 1997","Daily maximum of 8 hour running average of observed hourly values",NA,2018,"Parts per million","No Events",5819,98,"Y",241,245,0,0,0,0,"Certified",0.039349,0.010033,0.064,2018-06-06 10:00:00,0.063,2018-05-10 11:00:00,0.062,2018-06-05 10:00:00,0.06,2018-05-08 10:00:00,NA,NA,NA,NA,0.062,0.06,0.056,0.053,0.047,0.039,0.027,"TUPELO AIRPORT NEAR OLD NWS OFFICE","West Jackson at Tupelo Airport","Mississippi","Lee","Tupelo",46180,"Tupelo, MS",2021-11-04
"255",15,28,"081","0005",44201,1,34.264917,-88.766222,"WGS84","Ozone","W","8-HR RUN AVG BEGIN HOUR","Ozone 8-Hour 2008","Daily maximum of 8 hour running average of observed hourly values",NA,2018,"Parts per million","No Events",5819,98,"Y",241,245,0,0,0,0,"Certified",0.039349,0.010033,0.064,2018-06-06 10:00:00,0.063,2018-05-10 11:00:00,0.062,2018-06-05 10:00:00,0.06,2018-05-08 10:00:00,NA,NA,NA,NA,0.062,0.06,0.056,0.053,0.047,0.039,0.027,"TUPELO AIRPORT NEAR OLD NWS OFFICE","West Jackson at Tupelo Airport","Mississippi","Lee","Tupelo",46180,"Tupelo, MS",2021-11-04
"256",16,28,"081","0005",44201,1,34.264917,-88.766222,"WGS84","Ozone","W","8-HR RUN AVG BEGIN HOUR","Ozone 8-hour 2015","Daily maximum of 8-hour running average",NA,2018,"Parts per million","No Events",4131,99,"Y",242,245,0,0,0,0,"Certified",0.039244,0.010058,0.064,2018-06-06 10:00:00,0.063,2018-05-10 11:00:00,0.062,2018-06-05 10:00:00,0.06,2018-05-08 10:00:00,NA,NA,NA,NA,0.062,0.06,0.056,0.053,0.046,0.039,0.027,"TUPELO AIRPORT NEAR OLD NWS OFFICE","West Jackson at Tupelo Airport","Mississippi","Lee","Tupelo",46180,"Tupelo, MS",2021-11-04
"257",17,28,"045","0003",44201,1,30.300833,-89.395916,"WGS84","Ozone","1","1 HOUR","Ozone 1-hour 1979","Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM)","INSTRUMENTAL - ULTRA VIOLET ABSORPTION",2018,"Parts per million","No Events",5565,98,"Y",240,245,0,315,0,0,"Certified",0.043729,0.011631,0.079,2018-05-17 13:00:00,0.073,2018-04-17 17:00:00,0.072,2018-05-09 13:00:00,0.07,2018-03-15 16:00:00,NA,NA,NA,NA,0.072,0.07,0.064,0.06,0.052,0.043,0.03,"Waveland","400 Baltic St","Mississippi","Hancock","Waveland",25060,"Gulfport-Biloxi-Pascagoula, MS",2021-11-04
"258",18,28,"045","0003",44201,1,30.300833,-89.395916,"WGS84","Ozone","W","8-HR RUN AVG BEGIN HOUR","Ozone 8-Hour 1997","Daily maximum of 8 hour running average of observed hourly values",NA,2018,"Parts per million","No Events",5791,98,"Y",239,245,0,0,0,0,"Certified",0.039318,0.011335,0.07,2018-05-17 12:00:00,0.069,2018-05-09 10:00:00,0.067,2018-04-17 11:00:00,0.065,2018-03-15 12:00:00,NA,NA,NA,NA,0.067,0.062,0.06,0.054,0.047,0.038,0.025,"Waveland","400 Baltic St","Mississippi","Hancock","Waveland",25060,"Gulfport-Biloxi-Pascagoula, MS",2021-11-04
"259",19,28,"045","0003",44201,1,30.300833,-89.395916,"WGS84","Ozone","W","8-HR RUN AVG BEGIN HOUR","Ozone 8-Hour 2008","Daily maximum of 8 hour running average of observed hourly values",NA,2018,"Parts per million","No Events",5791,98,"Y",239,245,0,0,0,0,"Certified",0.039318,0.011335,0.07,2018-05-17 12:00:00,0.069,2018-05-09 10:00:00,0.067,2018-04-17 11:00:00,0.065,2018-03-15 12:00:00,NA,NA,NA,NA,0.067,0.062,0.06,0.054,0.047,0.038,0.025,"Waveland","400 Baltic St","Mississippi","Hancock","Waveland",25060,"Gulfport-Biloxi-Pascagoula, MS",2021-11-04
"260",20,28,"045","0003",44201,1,30.300833,-89.395916,"WGS84","Ozone","W","8-HR RUN AVG BEGIN HOUR","Ozone 8-hour 2015","Daily maximum of 8-hour running average",NA,2018,"Parts per million","No Events",4109,98,"Y",240,245,0,0,0,0,"Certified",0.039163,0.0113,0.07,2018-05-17 12:00:00,0.069,2018-05-09 10:00:00,0.067,2018-04-17 11:00:00,0.065,2018-03-15 12:00:00,NA,NA,NA,NA,0.067,0.062,0.06,0.054,0.047,0.038,0.025,"Waveland","400 Baltic St","Mississippi","Hancock","Waveland",25060,"Gulfport-Biloxi-Pascagoula, MS",2021-11-04
"261",21,28,"059","0006",44201,1,30.378287,-88.53393,"WGS84","Ozone","1","1 HOUR","Ozone 1-hour 1979","Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM)","INSTRUMENTAL - ULTRA VIOLET ABSORPTION",2018,"Parts per million","No Events",5227,93,"Y",227,245,0,653,0,0,"Certified",0.046419,0.013031,0.092,2018-05-17 17:00:00,0.08,2018-05-09 12:00:00,0.08,2018-05-14 14:00:00,0.08,2018-06-08 14:00:00,NA,NA,NA,NA,0.08,0.076,0.068,0.064,0.056,0.045,0.031,"Pascagoula","Hospital Road at Co. Health Dept.","Mississippi","Jackson","Pascagoula",25060,"Gulfport-Biloxi-Pascagoula, MS",2021-11-04
"262",22,28,"059","0006",44201,1,30.378287,-88.53393,"WGS84","Ozone","W","8-HR RUN AVG BEGIN HOUR","Ozone 8-Hour 1997","Daily maximum of 8 hour running average of observed hourly values",NA,2018,"Parts per million","No Events",5493,91,"Y",223,245,0,0,0,0,"Certified",0.041399,0.012119,0.072,2018-05-09 09:00:00,0.071,2018-05-17 12:00:00,0.068,2018-06-08 08:00:00,0.067,2018-04-17 13:00:00,NA,NA,NA,NA,0.068,0.066,0.063,0.058,0.051,0.04,0.026,"Pascagoula","Hospital Road at Co. Health Dept.","Mississippi","Jackson","Pascagoula",25060,"Gulfport-Biloxi-Pascagoula, MS",2021-11-04
"263",23,28,"059","0006",44201,1,30.378287,-88.53393,"WGS84","Ozone","W","8-HR RUN AVG BEGIN HOUR","Ozone 8-Hour 2008","Daily maximum of 8 hour running average of observed hourly values",NA,2018,"Parts per million","No Events",5493,91,"Y",223,245,0,0,0,0,"Certified",0.041399,0.012119,0.072,2018-05-09 09:00:00,0.071,2018-05-17 12:00:00,0.068,2018-06-08 08:00:00,0.067,2018-04-17 13:00:00,NA,NA,NA,NA,0.068,0.066,0.063,0.058,0.051,0.04,0.026,"Pascagoula","Hospital Road at Co. Health Dept.","Mississippi","Jackson","Pascagoula",25060,"Gulfport-Biloxi-Pascagoula, MS",2021-11-04
"264",24,28,"059","0006",44201,1,30.378287,-88.53393,"WGS84","Ozone","W","8-HR RUN AVG BEGIN HOUR","Ozone 8-hour 2015","Daily maximum of 8-hour running average",NA,2018,"Parts per million","No Events",3902,92,"Y",225,245,0,0,2,2,"Certified",0.041324,0.012105,0.072,2018-05-09 09:00:00,0.071,2018-05-17 12:00:00,0.068,2018-06-08 08:00:00,0.067,2018-04-17 13:00:00,NA,NA,NA,NA,0.068,0.066,0.063,0.058,0.05,0.039,0.026,"Pascagoula","Hospital Road at Co. Health Dept.","Mississippi","Jackson","Pascagoula",25060,"Gulfport-Biloxi-Pascagoula, MS",2021-11-04
"265",25,28,"047","0008",44201,1,30.390369,-89.049778,"WGS84","Ozone","1","1 HOUR","Ozone 1-hour 1979","Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM)","INSTRUMENTAL - ULTRA VIOLET ABSORPTION",2018,"Parts per million","No Events",5466,97,"Y",237,245,0,414,0,0,"Certified",0.046899,0.012577,0.091,2018-05-17 16:00:00,0.086,2018-05-09 12:00:00,0.08,2018-04-17 18:00:00,0.079,2018-05-14 17:00:00,NA,NA,NA,NA,0.08,0.075,0.069,0.063,0.055,0.046,0.032,"Gulfport Youth Court","47 Maple Street","Mississippi","Harrison","Gulfport",25060,"Gulfport-Biloxi-Pascagoula, MS",2021-11-04
"266",26,28,"047","0008",44201,1,30.390369,-89.049778,"WGS84","Ozone","W","8-HR RUN AVG BEGIN HOUR","Ozone 8-Hour 1997","Daily maximum of 8 hour running average of observed hourly values",NA,2018,"Parts per million","No Events",5667,96,"Y",234,245,0,0,0,0,"Certified",0.041987,0.011913,0.075,2018-05-09 09:00:00,0.075,2018-05-17 11:00:00,0.072,2018-04-17 15:00:00,0.068,2018-03-15 13:00:00,NA,NA,NA,NA,0.072,0.067,0.063,0.059,0.051,0.041,0.028,"Gulfport Youth Court","47 Maple Street","Mississippi","Harrison","Gulfport",25060,"Gulfport-Biloxi-Pascagoula, MS",2021-11-04
"267",27,28,"047","0008",44201,1,30.390369,-89.049778,"WGS84","Ozone","W","8-HR RUN AVG BEGIN HOUR","Ozone 8-Hour 2008","Daily maximum of 8 hour running average of observed hourly values",NA,2018,"Parts per million","No Events",5667,96,"Y",234,245,0,0,0,0,"Certified",0.041987,0.011913,0.075,2018-05-09 09:00:00,0.075,2018-05-17 11:00:00,0.072,2018-04-17 15:00:00,0.068,2018-03-15 13:00:00,NA,NA,NA,NA,0.072,0.067,0.063,0.059,0.051,0.041,0.028,"Gulfport Youth Court","47 Maple Street","Mississippi","Harrison","Gulfport",25060,"Gulfport-Biloxi-Pascagoula, MS",2021-11-04
"268",28,28,"047","0008",44201,1,30.390369,-89.049778,"WGS84","Ozone","W","8-HR RUN AVG BEGIN HOUR","Ozone 8-hour 2015","Daily maximum of 8-hour running average",NA,2018,"Parts per million","No Events",4019,95,"Y",233,245,0,0,3,3,"Certified",0.041837,0.011942,0.075,2018-05-09 09:00:00,0.075,2018-05-17 11:00:00,0.072,2018-04-17 15:00:00,0.068,2018-03-15 13:00:00,NA,NA,NA,NA,0.072,0.067,0.063,0.059,0.05,0.041,0.028,"Gulfport Youth Court","47 Maple Street","Mississippi","Harrison","Gulfport",25060,"Gulfport-Biloxi-Pascagoula, MS",2021-11-04
"269",29,28,"049","0020",44201,1,32.329111,-90.182722,"WGS84","Ozone","1","1 HOUR","Ozone 1-hour 1979","Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM)","INSTRUMENTAL - ULTRA VIOLET ABSORPTION",2018,"Parts per million","No Events",8029,94,"Y",343,365,0,731,0,0,"Certified",0.040376,0.011157,0.076,2018-08-25 12:00:00,0.072,2018-05-08 15:00:00,0.07,2018-08-24 13:00:00,0.069,2018-05-09 11:00:00,NA,NA,NA,NA,0.069,0.067,0.059,0.055,0.048,0.039,0.026,"Jackson NCORE","232 East Woodrow Wilson Drive","Mississippi","Hinds","Jackson",27140,"Jackson, MS",2021-11-04
"270",30,28,"049","0020",44201,1,32.329111,-90.182722,"WGS84","Ozone","W","8-HR RUN AVG BEGIN HOUR","Ozone 8-Hour 1997","Daily maximum of 8 hour running average of observed hourly values",NA,2018,"Parts per million","No Events",8195,91,"Y",333,365,0,0,0,0,"Certified",0.035799,0.010628,0.069,2018-05-08 10:00:00,0.064,2018-05-09 09:00:00,0.064,2018-06-08 10:00:00,0.063,2018-06-07 09:00:00,NA,NA,NA,NA,0.063,0.06,0.055,0.05,0.043,0.034,0.023,"Jackson NCORE","232 East Woodrow Wilson Drive","Mississippi","Hinds","Jackson",27140,"Jackson, MS",2021-11-04
"271",31,28,"049","0020",44201,1,32.329111,-90.182722,"WGS84","Ozone","W","8-HR RUN AVG BEGIN HOUR","Ozone 8-Hour 2008","Daily maximum of 8 hour running average of observed hourly values",NA,2018,"Parts per million","No Events",8195,91,"Y",333,365,0,0,0,0,"Certified",0.035799,0.010628,0.069,2018-05-08 10:00:00,0.064,2018-05-09 09:00:00,0.064,2018-06-08 10:00:00,0.063,2018-06-07 09:00:00,NA,NA,NA,NA,0.063,0.06,0.055,0.05,0.043,0.034,0.023,"Jackson NCORE","232 East Woodrow Wilson Drive","Mississippi","Hinds","Jackson",27140,"Jackson, MS",2021-11-04
"272",32,28,"049","0020",44201,1,32.329111,-90.182722,"WGS84","Ozone","W","8-HR RUN AVG BEGIN HOUR","Ozone 8-hour 2015","Daily maximum of 8-hour running average",NA,2018,"Parts per million","No Events",5830,92,"Y",336,365,0,0,0,0,"Certified",0.035887,0.010791,0.069,2018-05-08 10:00:00,0.064,2018-05-09 09:00:00,0.064,2018-06-08 10:00:00,0.063,2018-06-07 09:00:00,NA,NA,NA,NA,0.063,0.06,0.055,0.05,0.043,0.035,0.023,"Jackson NCORE","232 East Woodrow Wilson Drive","Mississippi","Hinds","Jackson",27140,"Jackson, MS",2021-11-04
